Date,VIXM,^VIX,SPY,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,GLD,SLV,ES=F,QM=F,BIO=F,AGG
2014-02-03,82.04000091552734,21.440000534057617,144.00820922851562,1.643790602684021,0.41283077001571655,81.01000213623047,102.19200134277344,2.5810000896453857,120.96875,3430.0,14160.0,81.80625915527344,15.643758773803711,17.3075008392334,22.382766723632812,30.551254272460938,35.26951217651367,27.90168571472168,26.147459030151367,28.40230369567871,6465.7001953125,4107.75,1741.8900146484375,121.31999969482422,18.610000610351562,1732.75,96.42500305175781,2492.39990234375,82.49334716796875
2014-02-04,82.63999938964844,19.110000610351562,145.01693725585938,1.6308956146240234,0.4103069007396698,81.12000274658203,101.14199829101562,2.624000072479248,120.875,3452.0,14310.0,81.41378784179688,15.870203971862793,17.397499084472656,22.569210052490234,30.4423770904541,35.487064361572266,28.325664520263672,26.44961166381836,28.6575927734375,6449.2998046875,4117.4501953125,1755.199951171875,120.98999786376953,18.75,1743.75,97.19999694824219,2520.0,82.29521179199219
2014-02-05,83.80000305175781,19.950000762939453,144.8350372314453,1.6330530643463135,0.41555851697921753,81.02999877929688,101.68900299072266,2.6670000553131104,120.7578125,3445.5,14175.0,81.15449523925781,15.988738059997559,17.322500228881836,22.87339973449707,29.998512268066406,35.19700241088867,28.596128463745117,26.116464614868164,28.708656311035156,6457.89990234375,4117.7900390625,1751.6400146484375,121.29000091552734,19.06999969482422,1744.0,97.375,2477.300048828125,82.08939361572266
2014-02-06,81.23999786376953,17.229999542236328,146.74505615234375,1.6327064037322998,0.41744938492774963,80.88999938964844,101.46600341796875,2.7019999027252197,120.6484375,3487.25,14465.0,81.07743072509766,16.081924438476562,17.72949981689453,23.658422470092773,30.30000877380371,35.51605224609375,28.932390213012695,26.550317764282227,29.350515365600586,6558.2998046875,4188.10009765625,1773.4300537109375,121.23999786376953,19.170000076293945,1766.5,97.8499984741211,2475.0,82.0512924194336
2014-02-07,78.16000366210938,15.289999961853027,148.5640411376953,1.632200002670288,0.4202563762664795,80.69000244140625,102.03900146484375,2.674999952316284,120.9140625,3558.0,14695.0,81.32967376708984,16.306913375854492,18.054000854492188,24.050926208496094,30.618261337280273,36.494956970214844,29.188228607177734,26.651039123535156,29.802732467651367,6571.7001953125,4228.18017578125,1797.02001953125,122.16999816894531,19.270000457763672,1793.5,99.875,2572.5,82.18089294433594
2014-02-10,77.83999633789062,15.260000228881836,148.8369140625,1.6410391330718994,0.4210171699523926,80.66999816894531,102.52400207519531,2.677999973297119,120.8359375,3577.5,14665.0,81.36467742919922,16.599050521850586,18.043500900268555,24.404184341430664,30.819232940673828,37.792903900146484,29.487932205200195,26.418617248535156,29.620386123657227,6591.60009765625,4237.1298828125,1799.8399658203125,122.91999816894531,19.290000915527344,1794.75,100.05000305175781,2616.5,82.26470184326172
2014-02-11,76.23999786376953,14.510000228881836,150.46575927734375,1.6408774852752686,0.41559305787086487,80.62999725341797,102.13300323486328,2.7190001010894775,120.6015625,3612.75,14905.0,81.19654083251953,16.8177547454834,18.089500427246094,24.247177124023438,31.129106521606445,38.15546417236328,29.692596435546875,27.4257869720459,30.0944881439209,6672.7001953125,4283.31982421875,1819.75,124.36000061035156,19.450000762939453,1813.5,99.94999694824219,2661.0,82.10466766357422
2014-02-12,76.0,14.300000190734863,150.54013061523438,1.6448721885681152,0.4164237380027771,80.68000030517578,102.5199966430664,2.763000011444092,120.4140625,3624.5,14810.0,80.95127868652344,16.816503524780273,17.462499618530273,24.423809051513672,31.38035011291504,38.32223892211914,29.758394241333008,27.41028594970703,30.087194442749023,6675.0,4305.5,1819.260009765625,124.43000030517578,19.43000030517578,1817.0,100.375,2676.199951171875,81.96744537353516
2014-02-13,75.19999694824219,14.140000343322754,151.31735229492188,1.6609915494918823,0.4137360155582428,80.29000091552734,102.46900177001953,2.7360000610351562,120.734375,3651.0,14650.0,81.28763580322266,17.08353614807129,17.860000610351562,24.443431854248047,31.497610092163086,38.78632736206055,29.846105575561523,27.480012893676758,30.378944396972656,6659.39990234375,4312.7998046875,1829.8299560546875,125.48999786376953,19.739999771118164,1824.25,100.3499984741211,2714.60009765625,82.14275360107422
2014-02-14,74.5199966430664,13.569999694824219,152.15243530273438,1.6657227277755737,0.41823503375053406,80.12999725341797,102.18800354003906,2.746000051498413,120.6484375,3661.0,14460.0,81.44184112548828,17.069730758666992,17.86750030517578,24.610252380371094,31.505990982055664,39.42441940307617,29.72915267944336,27.720182418823242,30.517528533935547,6663.60009765625,4340.14013671875,1838.6300048828125,127.1500015258789,20.649999618530273,1835.0,100.30000305175781,2692.5,82.14275360107422
2014-02-17,,,,1.67613685131073,0.4194455146789551,,101.56400299072266,,,,,,,,,,,,,,6736.0,4335.169921875,,,,,,,
2014-02-18,73.5999984741211,13.869999885559082,152.33436584472656,1.6719892024993896,0.41985055804252625,80.01000213623047,102.06199645996094,2.7109999656677246,120.8671875,3675.0,14795.0,81.60997009277344,17.13248634338379,17.6825008392334,24.943883895874023,31.57347297668457,39.61295700073242,29.82419204711914,27.73567008972168,30.626930236816406,6796.39990234375,4330.7099609375,1840.760009765625,127.4000015258789,21.1299991607666,1837.5,102.42500305175781,2759.699951171875,82.19612884521484
2014-02-19,75.72000122070312,15.5,151.3256378173828,1.668613314628601,0.41909390687942505,80.16999816894531,102.33200073242188,2.7339999675750732,120.703125,3654.5,14665.0,81.51891326904297,16.86200523376465,17.368999481201172,24.943883895874023,31.6494197845459,38.76457214355469,29.765701293945312,27.87512969970703,30.415416717529297,6796.7001953125,4341.10009765625,1828.75,126.2699966430664,20.6299991607666,1825.5,103.30999755859375,2732.800048828125,82.1351318359375
2014-02-20,74.27999877929688,14.789999961853027,152.2186279296875,1.6675838232040405,0.4185851812362671,80.29000091552734,102.31099700927734,2.753999948501587,120.5625,3671.5,14565.0,81.41378784179688,16.666824340820312,17.489999771118164,25.012569427490234,31.851913452148438,39.0473518371582,29.524486541748047,27.6427059173584,30.56129264831543,6813.0,4355.490234375,1839.780029296875,127.5999984741211,21.0,1836.25,102.75,2773.89990234375,82.08939361572266
2014-02-21,74.55999755859375,14.680000305175781,152.04493713378906,1.66616690158844,0.4220121502876282,80.23999786376953,102.31199645996094,2.7339999675750732,120.625,3664.5,14800.0,81.49789428710938,16.481693267822266,17.33799934387207,24.610252380371094,32.04598617553711,39.25763702392578,29.685291290283203,27.68919563293457,30.641523361206055,6838.10009765625,4381.06005859375,1836.25,127.58000183105469,20.969999313354492,1834.25,102.19999694824219,2808.89990234375,82.16561889648438
2014-02-24,74.19999694824219,14.229999542236328,152.88829040527344,1.6633399724960327,0.42724087834358215,80.20999908447266,102.51300048828125,2.75,120.5625,3688.0,14955.0,81.5399169921875,16.553861618041992,17.589000701904297,24.28643035888672,31.801288604736328,39.380916595458984,29.7437744140625,27.356054306030273,30.867633819580078,6865.89990234375,4419.1298828125,1847.6099853515625,128.99000549316406,21.18000030517578,1846.0,102.81999969482422,2841.5,82.08939361572266
2014-02-25,74.55999755859375,13.670000076293945,152.83041381835938,1.6656949520111084,0.4280272424221039,80.1500015258789,102.48200225830078,2.7009999752044678,120.7578125,3688.5,14925.0,81.85525512695312,16.381595611572266,17.916000366210938,23.80561065673828,31.674745559692383,38.9240837097168,29.904590606689453,26.88345718383789,30.904102325439453,6830.5,4414.5498046875,1845.1199951171875,129.2100067138672,21.020000457763672,1846.25,101.82499694824219,2854.300048828125,82.31043243408203
2014-02-26,75.16000366210938,14.350000381469727,152.83871459960938,1.6677229404449463,0.427569717168808,80.41000366210938,102.1500015258789,2.6730000972747803,120.9140625,3673.75,14920.0,82.12152862548828,16.233806610107422,17.989999771118164,23.7663516998291,31.615657806396484,38.84433364868164,29.9849910736084,26.976425170898438,30.736347198486328,6799.2001953125,4396.91015625,1845.1600341796875,128.11000061035156,20.420000076293945,1842.0,102.5999984741211,2824.0,82.4857406616211
2014-02-27,75.72000122070312,14.039999961853027,153.64073181152344,1.6668334007263184,0.4258943796157837,80.29000091552734,102.29900360107422,2.6419999599456787,121.03125,3701.5,14930.0,82.26170349121094,16.55763053894043,18.006500244140625,23.736915588378906,31.944734573364258,39.119876861572266,29.89727210998535,27.720182418823242,30.79469871520996,6810.2998046875,4396.39013671875,1854.2900390625,128.1999969482422,20.459999084472656,1854.0,102.4000015258789,2844.60009765625,82.56962585449219
